application_id,report_date,status,days_past_due,balance
21736,2025-09-10,Current,0,87515.68
19870,2023-07-17,Current,0,26593.92
9106,2024-02-19,Current,0,399905.63
25388,2024-11-07,Current,0,398450.5
16809,2024-10-15,Current,0,488807.09
11929,2023-03-07,Current,0,90462.4
12068,2024-01-24,Current,0,278216.26
18376,2023-09-18,Default,126,86290.13
19766,2023-08-07,Current,0,490675.21
12118,2024-12-07,Current,0,103760.84
7263,2024-12-22,Late 60,61,71486.91
11063,2024-04-09,Late 60,67,526120.28
11239,2024-09-03,Current,0,30525.39
15266,2023-11-05,Current,0,75009.49
3892,2023-08-15,Current,0,772064.79
17678,2024-05-17,Current,0,72533.21
14975,2024-04-30,Late 30,49,118584.45
18479,2023-08-29,Current,0,109659.13
15701,2023-05-24,Current,0,305344.08
18533,2024-10-05,Default,91,107946.32
10879,2023-12-04,Current,0,420839.53
11169,2023-04-18,Current,0,888042.73
4649,2024-01-12,Current,0,392100.71
16418,2024-04-15,Current,0,213308.23
22315,2023-04-08,Current,0,34788.45
14106,2025-01-27,Current,0,284040.54
16039,2024-11-13,Current,0,40005.46
23093,2023-04-23,Current,0,88055.6
15672,2023-08-02,Current,0,745791.01
2217,2024-10-06,Current,0,39265.24
3161,2022-08-13,Current,0,164732.59
21893,2022-10-01,Current,0,172584.65
2534,2022-10-04,Current,0,292181.49
12989,2023-06-12,Current,0,367494.96
14836,2023-08-22,Current,0,921128.93
19906,2023-08-13,Late 60,73,407888.71
22847,2022-04-12,Late 30,37,407865.64
25727,2025-03-08,Current,0,443759.38
21856,2024-05-12,Current,0,406180.66
24652,2024-01-26,Current,0,277414.65
18714,2025-02-15,Current,0,325004.09
17907,2025-05-04,Current,0,87374.16
6891,2024-04-03,Current,0,209604.22
17328,2023-12-21,Current,0,217817.08
4014,2024-04-20,Current,0,815707.58
9884,2023-09-07,Current,0,80341.05
1122,2023-03-17,Current,0,161175.06
9509,2025-04-04,Current,0,469254.48
22793,2025-04-26,Current,0,492494.21
5571,2022-11-12,Current,0,535508.33
19083,2024-11-29,Current,0,286088.43
19464,2024-01-20,Late 60,61,136017.03
9994,2022-11-16,Current,0,109798.24
16362,2023-08-03,Current,0,772637.44
8776,2025-05-03,Current,0,354559.39
12186,2022-12-09,Current,0,200244.43
24623,2024-03-21,Current,0,88700.53
13904,2025-06-27,Current,0,293164.69
15345,2024-01-08,Late 30,39,326154.64
20048,2023-06-29,Late 60,69,106519.65
7077,2024-07-22,Current,0,463815.52
20413,2024-09-02,Current,0,696167.79
4971,2024-08-19,Current,0,518347.14
7920,2024-03-03,Current,0,316948.91
23588,2022-10-10,Current,0,15870.12
6199,2023-03-30,Current,0,245309.23
10668,2024-04-30,Current,0,243498.63
14123,2022-05-15,Late 30,33,290635.49
13767,2024-05-12,Late 30,59,640958.8
11814,2024-04-04,Current,0,159236.66
13191,2022-10-09,Current,0,392577.33
23730,2022-12-19,Late 30,51,134190.64
14915,2023-12-14,Current,0,169369.98
6214,2023-08-04,Current,0,337231.86
22018,2024-01-19,Current,0,474220.48
11253,2023-11-27,Late 30,47,420710.85
3398,2023-04-17,Current,0,117360.96
11889,2023-06-09,Late 60,63,446002.4
21107,2025-07-13,Current,0,235020.74
11734,2024-04-30,Late 30,48,492300.16
8900,2024-08-16,Current,0,594053.08
20009,2023-08-27,Current,0,309378.19
9448,2025-02-14,Current,0,205063.49
9754,2024-01-14,Current,0,57603.5
1871,2024-09-18,Current,0,112445.92
3949,2024-09-28,Current,0,71332.82
17723,2024-05-29,Current,0,689624.26
8359,2023-06-07,Default,136,339996.2
12052,2024-01-24,Default,140,341435.61
19203,2023-10-25,Current,0,134157.08
9703,2022-09-05,Current,0,125028.8
23583,2024-12-17,Default,166,665206.88
19707,2023-09-20,Current,0,248603.5
6584,2024-04-19,Current,0,389488.99
8574,2022-10-06,Late 30,43,501952.99
23691,2022-10-28,Current,0,314901.43
20267,2024-01-12,Current,0,131948.04
20108,2024-03-24,Current,0,151376.55
1693,2024-07-12,Current,0,141991.11
7332,2024-02-24,Current,0,118247.48
2044,2025-01-25,Current,0,349738.13
20361,2024-01-11,Current,0,34371.8
16968,2022-10-26,Current,0,85436.28
23162,2024-03-01,Current,0,149088.41
7413,2024-04-27,Current,0,158702.55
9861,2022-11-24,Current,0,51427.62
17979,2024-04-03,Current,0,751946.13
6208,2025-05-28,Current,0,313884.03
13457,2023-05-20,Current,0,457841.92
2157,2025-01-09,Current,0,73120.56
20905,2023-04-29,Current,0,517297.32
10091,2022-11-06,Current,0,31137.87
2884,2023-09-26,Current,0,380913.92
25476,2024-11-24,Current,0,126742.23
20417,2022-10-11,Current,0,247307.44
6723,2024-06-12,Current,0,95741.33
20818,2023-06-02,Late 30,43,27464.59
2386,2023-06-23,Current,0,206047.26
7022,2024-09-28,Current,0,323237.51
16649,2024-05-18,Current,0,143318.11
3780,2023-04-26,Current,0,113705.3
18123,2023-11-09,Current,0,103390.08
7725,2024-01-25,Current,0,272810.24
19920,2024-04-10,Current,0,319797.13
5594,2023-09-30,Current,0,265269.71
5674,2024-06-26,Current,0,356376.13
6656,2023-08-07,Current,0,202002.19
22960,2024-10-01,Current,0,40595.79
17544,2024-05-21,Current,0,700059.68
1969,2023-03-30,Current,0,44476.6
9560,2022-06-05,Current,0,318907.17
3306,2025-02-06,Default,133,34897.06
2216,2025-08-03,Current,0,436301.79
18691,2022-12-09,Late 30,37,21638.18
23768,2024-08-17,Current,0,397915.9
5968,2023-10-22,Current,0,372369.93
5948,2023-01-08,Current,0,252494.37
17355,2025-05-04,Current,0,286537.54
19096,2024-03-11,Current,0,532051.38
14987,2023-04-09,Late 30,47,603051.95
15635,2024-03-23,Current,0,139015.57
9910,2023-11-10,Current,0,233204.53
21856,2024-06-23,Late 60,87,650517.56
3720,2024-08-19,Current,0,340856.2
20812,2023-03-25,Current,0,587254.35
11608,2023-09-29,Current,0,6959.68
18120,2024-05-13,Current,0,79025.03
15798,2022-04-03,Current,0,86194.3
20352,2024-05-02,Current,0,165926.64
12384,2025-01-21,Late 30,35,259723.14
22362,2024-03-30,Current,0,251696.65
3968,2024-08-04,Current,0,238806.92
1617,2023-03-19,Current,0,174340.85
21188,2024-11-28,Current,0,444541.66
20728,2024-02-04,Current,0,193517.26
25585,2022-09-28,Current,0,338256.07
15811,2023-09-27,Current,0,48946.55
3000,2025-09-15,Current,0,534618.92
13949,2023-02-20,Current,0,325838.74
6087,2025-04-01,Current,0,101403.34
19716,2023-04-23,Current,0,182398.71
20155,2024-01-16,Current,0,21661.43
1955,2024-01-12,Current,0,661330.59
8009,2024-11-18,Current,0,226151.88
16281,2025-06-19,Current,0,95681.1
19430,2023-10-04,Current,0,50215.5
6395,2022-11-22,Current,0,379466.71
22897,2023-07-28,Current,0,598744.88
2167,2025-01-20,Current,0,434937.96
19632,2025-03-11,Current,0,48160.25
22186,2024-12-07,Current,0,61425.05
9644,2024-01-14,Current,0,128580.05
17439,2024-10-22,Current,0,557504.25
11451,2023-03-30,Current,0,72510.13
8567,2024-01-10,Current,0,80885.69
12288,2023-11-29,Late 30,31,64052.21
11581,2024-01-16,Default,173,698619.78
14479,2024-06-04,Current,0,2504.55
7684,2025-05-05,Current,0,32081.15
10136,2025-04-27,Current,0,105561.31
4810,2023-05-27,Current,0,405353.32
13525,2023-11-27,Current,0,113779.57
22388,2023-08-14,Default,108,44522.88
11116,2024-05-30,Current,0,342466.47
22212,2023-06-17,Late 30,50,157773.51
10714,2022-06-14,Current,0,193043.95
5206,2023-04-30,Current,0,36773.34
3024,2024-09-06,Current,0,122791.7
9863,2022-10-01,Current,0,129104.54
21524,2023-08-10,Current,0,308462.7
6721,2023-12-23,Current,0,387094.92
5317,2023-06-23,Current,0,232015.14
6108,2025-06-13,Current,0,155101.27
9677,2025-02-14,Default,151,25614.58
19879,2024-07-02,Current,0,34611.5
23506,2025-09-11,Current,0,39898.88
21833,2024-06-08,Current,0,193188.42
16218,2023-12-15,Late 30,36,171736.07
12825,2024-01-04,Late 60,75,256867.95
1431,2023-09-21,Current,0,153194.29
11560,2022-06-05,Current,0,212593.36
14967,2022-09-11,Late 60,71,141791.12
9682,2024-10-03,Current,0,136528.74
20235,2023-11-12,Late 60,66,62869.27
20905,2023-08-11,Current,0,422462.88
17911,2025-01-29,Current,0,273655.43
12471,2022-10-26,Current,0,77275.96
14876,2025-05-08,Late 30,51,103932.0
4136,2024-09-05,Current,0,332586.19
7101,2024-05-06,Current,0,208575.28
24270,2024-02-08,Default,137,147339.15
7597,2023-07-16,Current,0,293063.44
17035,2024-09-14,Current,0,133680.67
10368,2024-03-11,Current,0,170793.01
25677,2023-05-02,Current,0,189351.0
17238,2022-05-24,Current,0,54138.81
10537,2025-01-08,Current,0,111940.56
15279,2024-05-09,Current,0,29280.69
7815,2023-09-28,Current,0,422059.86
8790,2024-06-21,Current,0,13100.54
8939,2024-08-04,Late 30,38,754133.41
7358,2024-01-23,Late 30,46,45794.4
7246,2024-10-10,Default,152,289410.05
23461,2024-08-16,Default,141,119962.71
5263,2023-12-29,Current,0,636320.06
25822,2024-02-22,Current,0,101470.78
12042,2025-02-08,Current,0,20675.89
16905,2025-03-10,Current,0,625565.79
1057,2024-10-25,Current,0,71386.1
8946,2023-10-25,Current,0,64246.21
20787,2024-06-10,Current,0,98919.02
15223,2025-04-23,Current,0,166172.86
4284,2024-10-07,Current,0,469721.66
22216,2023-12-19,Late 60,78,27824.39
20394,2025-06-20,Current,0,210779.21
14951,2022-09-18,Late 30,52,112095.14
25989,2023-03-22,Late 60,87,190018.55
23580,2025-01-22,Current,0,528611.63
9894,2023-03-11,Current,0,55530.99
6418,2023-05-25,Late 60,79,128836.47
4085,2023-05-27,Late 60,79,36020.77
2837,2023-06-27,Current,0,100424.87
16853,2024-03-10,Current,0,146840.13
3274,2023-07-27,Late 30,53,274666.58
10395,2024-05-08,Current,0,94853.31
7234,2024-12-26,Current,0,61734.96
25106,2024-03-17,Current,0,377576.2
3178,2024-06-14,Late 30,51,232227.48
25580,2024-03-27,Current,0,72261.58
13474,2023-07-15,Current,0,455523.64
3873,2024-11-22,Current,0,575748.65
3869,2023-05-14,Current,0,629391.81
14077,2023-10-27,Current,0,253648.23
5322,2024-11-26,Current,0,419088.11
9791,2023-11-29,Default,116,294752.49
9057,2023-09-30,Current,0,403985.8
21128,2023-12-24,Default,162,78673.0
20065,2024-09-04,Current,0,73138.17
9545,2024-10-31,Current,0,732155.1
10941,2023-07-24,Current,0,460890.54
4155,2024-09-07,Current,0,38435.91
25969,2022-08-26,Current,0,132422.29
23020,2024-12-26,Current,0,372659.68
7473,2024-02-27,Current,0,356911.6
4193,2023-07-26,Current,0,86953.75
1059,2022-06-15,Default,123,751360.25
17825,2024-08-05,Current,0,176083.67
1998,2023-02-26,Default,161,465607.94
18597,2023-10-24,Default,112,477339.11
17251,2023-10-03,Current,0,520622.32
5863,2022-11-30,Late 60,71,755740.37
25819,2024-10-08,Current,0,108033.56
16308,2024-12-03,Current,0,27499.71
20354,2023-07-10,Current,0,154042.33
25871,2023-08-30,Current,0,147660.39
10504,2022-11-09,Late 60,77,340422.62
5253,2024-04-09,Late 30,50,110320.49
25805,2024-02-04,Current,0,128571.87
1427,2024-12-13,Current,0,244195.69
1014,2025-04-13,Current,0,230842.7
24852,2022-05-30,Late 60,65,310911.12
16182,2024-02-17,Current,0,578497.58
9905,2024-01-27,Current,0,627248.22
22909,2024-01-10,Current,0,279624.4
11576,2023-12-23,Current,0,259220.82
6057,2025-06-12,Default,129,44659.86
3998,2023-09-30,Current,0,369200.9
7672,2023-12-30,Late 60,87,159092.35
24573,2023-01-29,Current,0,273124.45
12413,2022-10-06,Current,0,40466.63
11539,2024-12-26,Current,0,243281.24
1770,2024-03-30,Current,0,267569.64
1185,2023-05-28,Current,0,468417.43
18079,2025-05-21,Current,0,57060.75
6630,2024-03-10,Current,0,588748.71
24100,2025-12-13,Current,0,205743.18
20663,2024-07-08,Current,0,163554.13
6525,2023-06-05,Current,0,386413.68
21498,2025-07-03,Current,0,100997.99
3402,2025-11-23,Default,97,812302.17
13142,2025-07-04,Default,162,220416.26
17518,2024-04-21,Late 60,88,16550.32
19811,2025-03-13,Current,0,189184.55
25520,2023-08-25,Late 30,53,33197.58
23016,2022-07-08,Default,113,667285.94
13642,2024-02-05,Current,0,30318.37
17489,2025-03-12,Current,0,185644.88
7391,2022-10-07,Late 30,41,139335.95
1518,2022-10-12,Current,0,507163.02
7582,2024-04-18,Current,0,316016.3
25244,2023-04-13,Current,0,711065.52
13651,2024-03-11,Current,0,124453.33
24981,2023-12-01,Current,0,492443.87
14285,2023-04-21,Current,0,384633.91
22269,2023-09-28,Current,0,231489.1
6990,2025-08-09,Late 30,42,58056.77
11242,2023-04-04,Current,0,27084.74
5935,2024-07-29,Current,0,60471.44
5062,2023-01-25,Late 60,65,178365.72
12348,2023-10-30,Current,0,333661.28
22171,2023-09-12,Current,0,182094.26
19836,2023-08-26,Current,0,142613.47
10748,2025-03-07,Current,0,320285.97
2324,2023-05-15,Current,0,502727.03
13886,2024-01-09,Late 30,59,82163.4
24825,2022-07-28,Current,0,104640.81
2665,2023-09-25,Late 60,67,259409.8
20570,2024-06-13,Current,0,266533.46
12258,2023-10-30,Current,0,19259.14
8914,2023-03-29,Current,0,188458.49
4170,2022-06-16,Current,0,8417.37
13706,2024-08-22,Current,0,65302.81
18970,2024-08-19,Current,0,240302.68
24626,2023-06-26,Current,0,860577.96
18922,2023-08-29,Current,0,303884.67
2917,2024-11-19,Current,0,504846.54
9759,2024-10-31,Current,0,493403.15
20308,2024-04-21,Current,0,787336.96
15483,2024-01-22,Current,0,317316.2
6956,2023-11-16,Late 60,61,122297.42
8822,2024-02-08,Default,114,36466.72
9054,2023-11-07,Late 30,38,58279.8
13756,2023-09-17,Current,0,171453.05
14433,2024-07-29,Current,0,140712.39
16507,2023-10-01,Current,0,376472.81
5420,2025-05-07,Late 30,34,215061.48
4881,2023-10-26,Current,0,264623.07
1103,2023-09-27,Current,0,193581.83
4591,2025-06-07,Current,0,500101.95
10065,2022-12-06,Current,0,76996.38
19216,2022-10-08,Late 30,37,196175.38
10728,2025-07-12,Current,0,61970.1
4250,2024-04-19,Current,0,265580.08
6019,2024-05-25,Current,0,89393.77
19139,2024-05-07,Current,0,481980.05
25137,2025-08-12,Current,0,141481.34
5136,2023-09-23,Current,0,126969.14
10363,2023-03-31,Late 60,83,328130.91
2040,2023-10-09,Current,0,69050.62
25809,2023-11-20,Late 30,59,126953.56
15046,2024-10-11,Late 60,82,118014.34
18124,2023-12-19,Current,0,5548.35
22337,2023-03-07,Late 30,50,525532.88
11793,2023-07-08,Current,0,41566.5
24237,2024-03-27,Current,0,57616.58
24462,2024-02-21,Current,0,76697.35
6716,2023-10-11,Current,0,14981.08
14976,2024-01-07,Late 30,46,198080.14
9002,2023-09-20,Current,0,189107.33
5418,2023-03-08,Current,0,238278.0
25670,2024-04-29,Current,0,420793.72
10827,2025-10-24,Current,0,447490.43
19372,2023-02-01,Late 30,52,335966.11
18072,2024-05-22,Current,0,155813.32
21201,2024-11-07,Current,0,84573.36
22632,2022-10-11,Current,0,171029.85
25327,2023-09-15,Current,0,597040.69
2393,2024-07-14,Late 30,34,108386.48
14417,2023-03-24,Current,0,160658.91
22868,2022-09-20,Current,0,94035.09
15029,2024-06-23,Current,0,91656.38
7094,2023-08-18,Current,0,190086.79
23703,2023-07-25,Current,0,196218.91
20991,2025-05-27,Current,0,125288.92
19880,2025-08-01,Default,122,76892.96
18339,2023-07-29,Current,0,39775.35
16889,2023-09-17,Current,0,48800.2
25074,2024-06-24,Current,0,278845.84
23439,2024-01-27,Current,0,533438.31
24069,2023-01-10,Current,0,90289.18
21868,2023-06-22,Current,0,142725.87
10463,2024-07-21,Current,0,40932.9
23090,2024-02-27,Current,0,820525.11
15713,2025-07-30,Current,0,130855.97
16153,2023-08-06,Late 30,37,187730.02
21502,2024-04-09,Current,0,130740.76
5235,2023-11-01,Current,0,146405.31
8060,2023-12-28,Current,0,24331.52
11877,2023-10-23,Current,0,608529.05
25121,2023-12-29,Current,0,201699.88
10519,2024-01-28,Current,0,569006.39
2691,2024-03-10,Late 60,80,61398.79
17030,2022-11-21,Current,0,163854.56
12549,2023-08-05,Current,0,9124.19
14755,2024-12-02,Current,0,552914.71
11813,2022-11-28,Late 30,36,304190.09
13071,2023-01-21,Current,0,104257.0
24058,2024-02-08,Late 60,85,108678.59
18220,2025-02-18,Current,0,45295.45
22035,2025-06-03,Default,90,101624.24
23017,2024-07-16,Current,0,70540.98
8329,2024-10-26,Current,0,72569.12
14653,2025-02-07,Default,139,148028.48
24578,2022-08-22,Default,151,399491.4
2244,2024-06-06,Current,0,48542.66
14797,2024-11-17,Default,105,204465.44
7081,2024-06-17,Current,0,68549.81
1621,2024-02-26,Current,0,191084.19
23770,2023-12-29,Current,0,268120.64
5676,2024-01-20,Current,0,160544.62
24448,2023-11-17,Current,0,300207.22
24650,2025-08-18,Default,113,225717.88
10590,2023-12-09,Current,0,401176.73
3660,2023-03-16,Current,0,162715.0
19512,2024-04-27,Current,0,114499.1
4217,2025-06-14,Default,98,146088.91
15417,2023-07-07,Current,0,280848.59
16809,2023-04-08,Current,0,812354.79
8617,2023-05-05,Current,0,250716.72
11066,2024-12-18,Current,0,361103.37
17636,2023-06-01,Current,0,523817.01
21149,2024-01-06,Late 60,87,45670.09
14710,2024-11-28,Current,0,690666.3
21873,2024-02-01,Current,0,60600.61
4969,2023-10-01,Current,0,226576.9
17741,2024-09-09,Current,0,101739.13
16188,2025-04-28,Current,0,357755.48
23674,2024-02-28,Current,0,221529.14
14032,2023-03-03,Current,0,379556.64
5642,2024-05-20,Current,0,315855.13
4834,2024-01-14,Late 60,86,83341.73
24611,2022-10-26,Current,0,114347.68
9143,2023-10-14,Current,0,109862.8
6030,2024-10-06,Late 30,54,14272.08
23056,2023-04-07,Current,0,684672.77
3684,2022-05-16,Current,0,691341.06
2735,2022-07-28,Current,0,61343.09
11060,2025-05-05,Current,0,17683.31
17417,2024-07-03,Late 60,79,398847.99
14187,2023-07-15,Current,0,375162.15
23233,2025-02-21,Current,0,142443.86
22365,2023-03-31,Current,0,654751.5
23917,2023-11-22,Current,0,154957.39
19920,2024-06-15,Current,0,197611.75
8502,2023-09-05,Current,0,360258.47
15136,2022-09-04,Current,0,313880.89
25401,2023-12-21,Current,0,342291.76
3804,2023-05-20,Current,0,38573.26
14889,2023-09-23,Late 60,68,394121.4
8587,2024-07-07,Current,0,150131.57
7722,2023-07-05,Current,0,189523.49
16688,2024-03-17,Late 30,31,63836.27
5729,2023-07-23,Current,0,272235.48
16662,2024-10-01,Current,0,470062.41
6992,2025-02-25,Current,0,407640.99
21129,2023-11-04,Current,0,10356.18
22558,2023-03-10,Current,0,385417.31
5912,2025-10-21,Current,0,42509.71
17681,2023-08-13,Current,0,150315.8
13798,2023-03-06,Default,120,878696.78
3134,2024-07-02,Current,0,5953.12
12084,2022-08-05,Current,0,711003.85
14107,2024-07-03,Current,0,232686.9
8245,2023-04-06,Current,0,354081.15
24896,2023-09-02,Default,131,71692.45
5803,2025-10-11,Current,0,24237.84
3847,2023-06-16,Current,0,549336.19
2474,2023-10-09,Current,0,471357.15
17636,2024-03-20,Current,0,629472.94
11094,2023-04-01,Current,0,12145.2
25735,2024-12-26,Current,0,258580.25
21871,2024-03-22,Current,0,18035.61
6063,2024-12-01,Late 30,57,92333.66
8468,2023-12-28,Current,0,296025.77
4297,2023-05-20,Current,0,91643.23
17746,2023-04-06,Current,0,19091.47
25958,2023-04-26,Default,143,405809.86
21848,2024-01-16,Current,0,514085.49
21363,2023-07-02,Current,0,312950.04
16823,2023-10-26,Current,0,207023.58
3763,2023-04-08,Current,0,238341.77
7265,2024-10-22,Current,0,251775.53
5447,2024-01-21,Current,0,123887.67
21032,2024-05-13,Late 30,53,454604.18
18062,2025-07-14,Current,0,218961.3
1181,2024-01-07,Current,0,343584.41
2008,2025-06-13,Current,0,465696.45
4120,2024-01-07,Current,0,454827.15
17462,2023-10-21,Current,0,130894.75
14034,2023-05-01,Current,0,435223.46
22870,2022-08-31,Current,0,473932.11
4215,2023-09-10,Current,0,598298.6
8847,2023-11-27,Current,0,59764.38
2975,2024-07-29,Current,0,115785.55
5440,2024-09-05,Late 60,73,388925.11
15152,2023-01-17,Late 60,83,180016.19
23360,2025-06-11,Current,0,212347.01
12879,2023-07-20,Current,0,152077.4
7830,2024-11-20,Current,0,114036.63
5569,2024-08-12,Current,0,25022.01
3025,2024-03-23,Default,102,172588.49
19450,2024-08-24,Default,148,556745.55
21200,2023-06-11,Current,0,155911.82
10307,2023-05-06,Current,0,5450.14
25633,2025-05-04,Current,0,805636.17
14380,2024-12-29,Current,0,78669.78
15435,2024-04-06,Current,0,510119.78
25140,2024-09-08,Current,0,397545.38
17228,2025-02-02,Current,0,52755.32
7639,2024-03-17,Current,0,53234.36
1672,2024-11-14,Current,0,434360.6
25902,2023-02-02,Current,0,230553.74
1285,2023-10-14,Current,0,425222.82
7318,2023-07-26,Current,0,484798.65
5184,2024-04-18,Current,0,105422.08
25240,2022-05-28,Current,0,260539.43
1204,2025-08-28,Current,0,449375.79
20722,2023-12-17,Late 60,61,161946.46
23487,2022-08-24,Current,0,193134.67
2602,2023-08-21,Current,0,491076.22
3854,2024-07-13,Current,0,215522.36
13820,2025-06-26,Late 60,87,269422.46
22235,2024-03-17,Current,0,187712.39
18627,2023-09-20,Current,0,197308.96
22451,2024-02-12,Current,0,187774.58
12615,2022-05-30,Current,0,272785.05
5663,2024-03-02,Current,0,100454.56
2147,2024-08-21,Current,0,13428.64
20571,2025-03-14,Current,0,117509.4
24444,2022-10-06,Late 60,74,606218.01
6208,2025-12-18,Current,0,187177.55
21584,2024-05-23,Current,0,113394.11
8443,2024-08-15,Late 60,80,42855.23
14374,2024-04-14,Current,0,56096.05
5545,2024-02-15,Current,0,570499.63
