application_id,customer_id,credit_score,ltv_ratio,loan_amount,tier,interest_rate,origination_date
15972,6595,698,0.6051,692961.61,B,10.35,2022-07-21
15973,8388,777,0.8938,942748.78,C,11.76,2023-03-01
15974,10086,777,0.8123,885033.57,B,9.12,2023-10-30
15975,3276,707,0.6694,113862.86,B,7.85,2023-02-04
15976,4051,671,0.9254,706653.45,A,3.6,2023-03-13
15977,4554,588,0.675,399717.31,B,7.55,2023-04-24
15978,4926,806,0.7585,342782.4,A,9.14,2022-04-05
15979,2305,625,0.7303,481122.05,A,6.66,2022-11-04
15980,11793,713,0.5549,768604.13,A,7.41,2023-05-28
15981,3344,595,0.6907,422619.52,B,7.18,2023-03-30
15982,2057,794,0.5349,822868.13,A,9.58,2023-06-04
15983,2809,691,0.5767,477215.44,C,14.54,2023-06-26
15984,7093,736,0.8544,69774.71,A,5.35,2022-08-12
15985,9417,777,0.6362,634044.0,B,7.25,2023-04-10
15986,7227,637,0.54,782971.21,A,14.95,2022-10-21
15987,887,657,0.8235,322822.42,B,7.61,2022-08-16
15988,8585,821,0.8611,229920.78,A,12.45,2022-07-19
15989,9868,678,0.7601,643776.4,A,7.73,2022-03-30
15990,11383,585,0.912,359115.5,B,8.91,2022-10-23
15991,7721,791,0.8822,906732.22,A,12.27,2023-04-28
15992,2447,663,0.7487,769149.06,A,9.62,2023-12-03
15993,3906,691,0.8317,466580.99,B,8.67,2023-07-31
15994,6475,777,0.6482,975810.6,B,4.64,2022-08-25
15995,11531,607,0.7863,351059.76,A,14.99,2023-04-26
15996,3592,720,0.9396,450175.38,C,5.24,2023-12-28
15997,11959,752,0.8599,652447.39,C,8.41,2022-04-24
15998,10720,599,0.6685,516912.03,A,10.5,2022-12-26
15999,2182,696,0.9196,350943.53,A,3.63,2023-07-28
16000,11957,633,0.8713,423612.01,A,5.24,2022-05-14
16001,5012,806,0.5167,865043.61,A,12.62,2022-02-02
16002,5031,688,0.8357,206227.26,D,10.74,2023-04-26
16003,355,810,0.9394,324445.2,C,7.87,2022-11-15
16004,2632,808,0.643,206533.9,D,10.35,2022-10-17
16005,1522,666,0.6239,517087.32,A,8.32,2023-11-29
16006,2673,807,0.788,169287.49,B,9.41,2022-05-14
16007,11371,650,0.5496,179425.76,A,8.16,2022-03-13
16008,2338,807,0.8037,835950.29,B,3.54,2022-09-25
16009,6969,692,0.602,705997.3,C,6.93,2023-04-30
16010,629,684,0.7032,196619.51,A,9.0,2022-10-19
16011,7163,588,0.9014,392799.32,A,8.83,2022-09-18
16012,2680,744,0.8586,917717.6,A,3.76,2022-05-04
16013,5267,639,0.5486,871409.79,A,12.36,2022-06-10
16014,4423,685,0.8426,657947.07,C,7.52,2022-07-14
16015,9631,690,0.6853,291143.56,B,13.35,2022-04-06
16016,7464,668,0.9475,379555.14,A,7.9,2023-09-24
16017,9614,847,0.6349,656717.91,C,12.85,2022-01-10
16018,1127,809,0.7118,564867.81,C,6.1,2022-05-23
16019,10876,650,0.6535,565021.06,D,14.39,2022-04-25
16020,1781,698,0.7638,429137.26,B,5.62,2023-02-26
16021,9724,682,0.6196,99328.35,C,5.14,2022-08-06
16022,10107,781,0.9107,130332.1,C,5.99,2023-02-05
16023,9425,602,0.7776,836968.22,D,4.08,2022-01-24
16024,10149,669,0.9242,885282.76,A,5.08,2023-07-28
16025,6572,672,0.8062,894761.98,B,4.09,2023-04-04
16026,8585,843,0.5836,479839.14,B,5.38,2023-08-19
16027,826,750,0.5069,936158.94,A,4.7,2023-01-10
16028,11156,800,0.6834,839340.47,A,12.29,2022-02-16
16029,7277,603,0.9471,390318.79,A,10.22,2022-03-15
16030,2396,781,0.8946,230784.81,C,6.55,2022-06-25
16031,4146,703,0.8811,731279.64,A,3.57,2023-12-28
16032,7060,721,0.7559,728051.06,D,12.22,2022-09-03
16033,5493,631,0.5427,891277.23,D,12.48,2023-07-28
16034,7112,649,0.5068,59962.42,B,13.73,2023-04-13
16035,9985,839,0.8774,359043.49,C,8.77,2022-11-03
16036,11257,765,0.5798,44518.29,B,14.12,2022-11-11
16037,6793,786,0.5345,218264.67,A,12.1,2023-06-27
16038,9556,618,0.8194,405609.92,C,3.05,2023-11-21
16039,10541,645,0.5005,131839.35,B,12.24,2023-03-16
16040,3552,592,0.8334,824063.33,C,14.82,2023-06-29
16041,7712,773,0.5865,210852.63,C,12.0,2022-05-10
16042,3629,712,0.6446,417224.78,D,14.59,2023-07-28
16043,11529,774,0.5773,803662.83,B,9.52,2023-09-02
16044,1566,657,0.8497,125558.47,B,7.72,2023-01-24
16045,3668,829,0.7181,623424.06,B,9.63,2022-08-14
16046,10406,811,0.5746,941107.97,A,3.02,2023-04-10
16047,6460,759,0.5173,459744.91,B,8.86,2022-03-30
16048,4097,756,0.944,247728.46,A,10.8,2022-07-05
16049,1020,608,0.8215,943768.88,D,9.97,2022-08-19
16050,7929,745,0.806,63642.89,A,7.54,2023-11-03
16051,9477,805,0.7263,318481.62,B,14.5,2022-04-15
16052,8255,715,0.6957,819162.02,A,12.54,2022-02-22
16053,10723,766,0.8582,162397.09,C,13.15,2023-09-14
16054,11585,634,0.872,93243.0,B,7.72,2022-05-18
16055,5966,581,0.5275,463426.66,B,4.47,2022-09-09
16056,11465,596,0.8867,338453.71,C,5.37,2022-01-21
16057,2270,638,0.8427,799187.7,A,8.26,2023-12-21
16058,12440,667,0.7188,343773.22,A,6.54,2023-03-15
16059,8836,802,0.7143,673126.85,B,7.92,2023-05-27
16060,4722,637,0.8757,564592.4,A,5.88,2023-04-25
16061,8409,771,0.8571,601023.08,A,14.97,2022-12-19
16062,196,629,0.5625,516030.22,A,6.85,2023-12-29
16063,12057,792,0.7471,144106.14,B,5.65,2022-11-03
16064,3274,809,0.9362,71413.53,A,12.24,2022-12-01
16065,5111,733,0.831,548459.44,B,8.05,2022-06-02
16066,10887,625,0.9378,652929.57,A,4.42,2022-07-03
16067,7402,697,0.8492,728075.23,C,4.61,2022-05-22
16068,3213,755,0.7361,724919.27,A,8.95,2023-11-23
16069,2756,647,0.7722,742908.65,A,8.1,2023-01-30
16070,1522,830,0.8192,30118.79,A,7.55,2023-01-18
16071,5675,809,0.828,231262.92,B,11.58,2023-12-20
16072,1081,779,0.8364,732295.32,C,13.86,2022-09-10
16073,5624,725,0.9186,132345.96,B,10.53,2022-06-07
16074,722,630,0.6391,194714.97,C,9.88,2022-09-18
16075,1563,765,0.8733,663006.14,D,8.53,2022-07-15
16076,640,778,0.7564,810096.25,B,10.64,2023-08-06
16077,4261,724,0.8984,170856.77,A,13.8,2023-11-10
16078,5191,638,0.784,555319.26,A,5.97,2023-11-06
16079,11980,774,0.9208,189530.86,B,14.21,2023-08-27
16080,3737,722,0.6908,216504.69,C,13.33,2022-11-10
16081,7747,802,0.5447,487155.3,B,8.29,2022-04-24
16082,90,679,0.7902,677134.94,B,3.57,2022-11-20
16083,11114,605,0.8486,578446.41,D,10.54,2023-03-04
16084,1252,593,0.8111,101498.74,B,5.13,2023-08-25
16085,9295,701,0.8262,292705.43,B,3.55,2023-04-19
16086,4704,844,0.513,938783.73,A,7.39,2023-03-10
16087,349,586,0.9342,631366.21,A,13.29,2022-03-14
16088,12106,798,0.6189,661541.93,A,4.74,2023-08-12
16089,4053,799,0.6862,219033.95,C,14.16,2022-06-29
16090,2942,762,0.6883,958651.97,A,3.77,2023-08-14
16091,8438,687,0.908,214445.64,A,3.2,2022-06-04
16092,272,703,0.8347,258650.2,A,4.07,2022-09-22
16093,2031,749,0.7791,514995.64,C,7.08,2022-01-18
16094,7837,836,0.554,501012.85,A,9.91,2023-01-29
16095,11380,588,0.6455,42301.56,A,13.84,2022-06-15
16096,11699,704,0.7213,746341.34,B,12.31,2023-02-24
16097,9658,741,0.5517,105489.52,A,13.41,2023-11-12
16098,9388,615,0.7571,63494.98,D,14.07,2022-01-10
16099,11280,583,0.5965,512090.16,C,6.93,2023-10-09
16100,11201,666,0.871,57765.35,B,7.96,2022-03-20
16101,12016,843,0.873,208668.06,A,14.26,2022-05-19
16102,7042,670,0.7695,397038.82,B,13.16,2022-07-11
16103,5176,637,0.6618,607085.65,D,4.37,2022-02-12
16104,9807,719,0.52,784919.04,B,5.14,2022-12-05
16105,1127,751,0.783,296655.44,C,14.05,2022-06-09
16106,4380,839,0.8531,476470.81,B,6.46,2023-04-06
16107,8709,604,0.8557,954541.73,A,6.08,2023-03-01
16108,10858,777,0.718,396312.56,D,13.58,2023-08-07
16109,9494,646,0.5632,712551.16,A,9.75,2022-02-20
16110,8053,697,0.5292,278649.82,A,9.47,2023-10-04
16111,612,585,0.5251,626982.05,A,8.05,2023-11-17
16112,750,676,0.6123,806682.92,A,10.98,2022-09-12
16113,1857,651,0.5637,915082.37,B,7.38,2023-12-17
16114,8592,837,0.576,938145.28,C,14.8,2023-06-08
16115,1527,617,0.8145,309012.91,A,7.87,2023-09-28
16116,10217,635,0.5808,208872.14,C,5.42,2023-05-02
16117,6230,682,0.8116,815898.39,A,3.8,2023-03-03
16118,8512,682,0.6582,633319.69,A,10.17,2023-11-21
16119,8528,795,0.8487,420326.15,A,10.93,2023-07-11
16120,2099,600,0.5716,45911.5,B,7.81,2022-06-23
16121,7866,694,0.5105,314640.06,C,14.39,2023-05-01
16122,174,789,0.5401,120230.81,C,3.57,2023-08-16
16123,12212,782,0.9348,497041.66,C,9.4,2023-11-07
16124,9834,767,0.7421,829125.31,C,11.93,2022-06-19
16125,501,730,0.7732,319468.85,A,8.41,2022-03-29
16126,3647,770,0.9352,364018.52,B,10.71,2023-01-24
16127,6220,793,0.8492,785355.11,C,12.93,2023-03-03
16128,2364,621,0.5507,461519.01,D,11.9,2022-12-18
16129,10049,773,0.6898,671505.84,B,9.54,2022-02-23
16130,7541,829,0.8696,196738.84,C,14.4,2022-01-15
16131,11345,660,0.7992,258432.06,A,14.98,2023-11-02
16132,1897,620,0.5971,638634.35,C,10.08,2022-01-19
16133,5760,599,0.8626,120825.38,A,4.17,2023-12-15
16134,9911,588,0.7515,183516.52,A,5.88,2023-08-08
16135,1779,703,0.8547,324439.52,A,12.28,2023-09-20
16136,3058,782,0.7819,188655.27,C,8.13,2023-03-28
16137,5191,657,0.7083,975695.71,A,10.45,2023-07-28
16138,6998,789,0.8278,263572.13,D,3.46,2022-08-13
16139,10906,597,0.8895,955049.55,B,14.87,2022-10-31
16140,12021,815,0.7095,847913.44,B,8.08,2023-11-21
16141,4748,779,0.5134,339289.03,A,12.32,2022-12-17
16142,9287,831,0.767,553314.07,A,11.99,2022-06-01
16143,46,818,0.5407,344585.63,C,8.73,2022-10-16
16144,7759,848,0.646,706073.94,B,12.81,2023-11-27
16145,9638,698,0.7474,368432.64,A,7.0,2023-05-21
16146,10389,586,0.6554,471662.8,A,3.67,2023-07-17
16147,7054,832,0.6264,721659.16,A,7.51,2022-11-19
16148,3202,707,0.5091,422276.95,C,10.05,2023-11-04
16149,456,671,0.6212,692459.43,B,3.59,2023-05-31
16150,9855,585,0.6732,376524.14,A,11.1,2023-11-09
16151,2925,653,0.6306,405372.51,B,14.55,2023-07-07
16152,7799,635,0.7828,328152.56,B,5.69,2023-03-30
16153,966,817,0.7996,989538.81,B,3.59,2023-01-10
16154,4965,601,0.851,509852.88,A,3.99,2022-03-13
16155,1529,620,0.5837,229780.01,A,3.69,2022-05-19
16156,2977,845,0.7785,571467.29,B,13.82,2023-09-23
16157,3072,837,0.6935,474326.83,B,5.21,2023-06-01
16158,4870,627,0.6453,781098.02,B,6.71,2023-08-11
16159,6388,718,0.7172,936411.68,B,14.13,2023-11-02
16160,2522,781,0.7166,119627.76,B,3.85,2023-10-17
16161,6526,719,0.7877,981394.26,B,10.32,2022-11-17
16162,1127,721,0.7516,173259.89,A,6.12,2023-03-13
16163,6633,812,0.7841,280572.97,C,14.26,2023-01-18
16164,5774,737,0.9412,777612.53,B,3.02,2022-10-17
16165,7717,617,0.8647,163897.0,A,8.32,2023-08-22
16166,3405,654,0.6314,819322.82,A,14.24,2023-08-25
16167,4493,754,0.7401,676754.76,A,10.42,2022-03-23
16168,2344,618,0.6032,807238.26,A,6.34,2023-01-25
16169,107,652,0.7335,567797.43,B,11.53,2022-07-06
16170,10770,637,0.8204,984303.8,A,10.62,2023-08-22
16171,3155,668,0.5296,597007.96,A,6.67,2023-04-17
16172,4054,713,0.5618,401589.3,A,14.72,2022-03-11
16173,4802,722,0.5033,966779.17,C,13.57,2023-07-10
16174,6140,674,0.6704,82900.04,D,11.74,2022-10-01
16175,5581,735,0.8453,519498.09,C,9.32,2023-12-25
16176,215,780,0.7023,635763.2,C,6.14,2023-05-21
16177,5401,739,0.7569,351963.5,B,7.23,2023-01-09
16178,6876,790,0.7654,101091.99,C,8.59,2023-01-18
16179,4290,751,0.5403,415942.02,B,3.13,2023-03-18
16180,4254,649,0.5785,812474.1,A,10.26,2022-08-20
16181,8657,724,0.9118,575444.92,A,3.63,2023-10-19
16182,6248,746,0.7064,760300.59,A,8.21,2023-03-09
16183,6178,696,0.6884,720498.16,B,11.01,2022-02-05
16184,7270,764,0.8379,293692.1,B,8.32,2022-06-26
16185,2373,782,0.5203,260985.51,A,7.16,2023-07-22
16186,6835,741,0.8784,793082.15,A,5.72,2023-03-05
16187,8784,767,0.8017,178461.34,A,3.65,2022-01-03
16188,10381,622,0.5652,569667.77,A,6.87,2023-05-05
16189,6618,780,0.5292,956857.21,C,9.82,2023-05-07
16190,5151,810,0.5013,530223.02,A,6.4,2023-04-19
16191,9076,583,0.6324,808634.4,B,11.61,2022-12-28
16192,8103,819,0.6462,263576.55,A,8.08,2022-12-03
16193,4159,785,0.5796,67443.24,D,8.16,2022-01-26
16194,7728,673,0.6292,354773.2,D,6.68,2022-05-21
16195,5207,811,0.7529,579173.02,A,12.05,2022-08-03
16196,304,739,0.5508,643525.96,D,7.14,2022-07-15
16197,334,692,0.5905,540814.43,D,6.96,2023-12-13
16198,11026,831,0.7529,438590.73,B,12.5,2023-12-01
16199,4507,801,0.817,985542.46,A,7.39,2023-06-04
16200,2332,673,0.9191,691618.75,A,3.06,2022-03-09
16201,4562,746,0.7297,954274.65,B,8.81,2022-03-30
16202,80,717,0.551,184803.1,C,4.51,2022-03-20
16203,3764,789,0.7662,999549.05,A,14.7,2023-03-18
16204,11024,835,0.9479,705974.82,B,14.31,2023-02-21
16205,5197,652,0.8974,972226.8,A,13.76,2023-01-15
16206,10170,793,0.8511,609932.15,C,13.5,2023-11-11
16207,733,845,0.8306,162466.92,B,13.83,2023-11-21
16208,3977,730,0.84,354596.39,B,11.56,2023-07-16
16209,10010,814,0.5408,62468.42,A,3.53,2023-04-20
16210,5660,795,0.7341,159935.64,B,13.83,2022-07-29
16211,1385,688,0.8103,998417.75,B,4.84,2022-04-21
16212,2125,699,0.5327,916681.22,C,5.87,2023-04-20
16213,6653,677,0.9116,902792.99,B,13.07,2023-10-17
16214,5284,789,0.5575,12013.97,A,10.51,2022-01-04
16215,7177,611,0.5397,456038.34,B,7.88,2022-07-17
16216,9391,805,0.5555,784194.09,C,12.79,2023-07-07
16217,6606,794,0.6905,234345.87,B,7.15,2023-12-19
16218,5708,702,0.7444,425875.44,B,7.97,2022-01-05
16219,2293,726,0.5426,212864.88,B,3.19,2022-05-23
16220,12410,631,0.8537,695747.34,B,12.06,2022-05-04
16221,8377,759,0.5901,706988.72,A,5.12,2023-06-29
16222,12320,766,0.7522,289893.07,B,5.17,2023-08-04
16223,998,687,0.721,482519.61,A,3.67,2022-02-07
16224,10179,705,0.9075,457190.01,A,10.5,2023-10-18
16225,11002,840,0.902,780199.33,A,6.51,2022-11-17
16226,4665,773,0.6073,678420.61,D,6.05,2022-03-12
16227,2358,613,0.7423,77539.15,A,6.9,2022-07-15
16228,5492,761,0.9434,159554.08,B,9.81,2023-02-10
16229,1680,818,0.6493,841566.34,B,14.43,2023-11-19
16230,5716,725,0.5332,965897.83,A,13.83,2022-04-04
16231,11232,623,0.8231,640018.33,A,3.33,2023-12-18
16232,4887,838,0.7264,371122.83,A,6.65,2023-04-23
16233,7441,598,0.9228,228871.44,A,7.69,2022-11-05
16234,10704,794,0.7588,746123.27,A,3.07,2022-06-23
16235,6822,790,0.7302,642014.89,B,14.22,2023-08-11
16236,3528,810,0.9117,909809.48,A,8.86,2022-09-24
16237,11219,584,0.6712,904100.64,C,9.96,2023-01-06
16238,6814,848,0.7689,314112.47,B,5.11,2023-10-19
16239,2746,741,0.8806,804890.07,A,6.96,2023-01-28
16240,12366,795,0.7689,261059.43,A,11.83,2022-05-23
16241,10774,679,0.634,784172.02,B,3.11,2022-07-21
16242,12396,750,0.7512,176425.2,A,4.8,2023-11-26
16243,11004,831,0.6944,354226.78,A,3.5,2023-06-27
16244,4091,748,0.9431,95084.13,C,8.33,2022-03-09
16245,6159,617,0.5229,302816.77,B,5.12,2023-04-06
16246,8562,807,0.8456,324973.43,C,8.9,2022-01-02
16247,7472,704,0.5108,671990.38,D,11.63,2023-11-16
16248,3744,716,0.7718,718102.49,B,6.36,2023-10-20
16249,10197,687,0.6939,592156.87,A,7.55,2023-09-06
16250,9896,647,0.9097,772381.67,A,3.99,2022-06-14
16251,7009,683,0.7427,457056.99,C,11.48,2023-02-25
16252,3325,825,0.8723,631634.87,D,8.35,2022-01-12
16253,8633,744,0.8025,365665.82,A,9.44,2022-05-20
16254,3258,771,0.7012,526114.6,D,6.6,2022-03-19
16255,11099,774,0.652,149653.57,B,7.67,2022-01-24
16256,227,711,0.5527,614879.53,A,4.86,2023-09-01
16257,2402,723,0.5061,212894.62,A,3.42,2023-07-18
16258,4719,798,0.5006,466256.91,A,10.51,2023-03-06
16259,1025,605,0.6017,668796.92,A,3.66,2023-03-30
16260,5673,830,0.7524,433559.78,C,9.44,2022-10-11
16261,7728,674,0.939,230924.07,C,3.61,2022-03-06
16262,11684,779,0.8174,669533.12,A,11.93,2022-10-21
16263,5281,682,0.5318,854008.02,A,3.69,2023-05-16
16264,12449,772,0.7903,505395.56,C,14.42,2022-10-23
16265,871,581,0.7185,562072.22,B,8.48,2023-09-06
16266,3200,826,0.7863,396957.31,A,6.21,2023-10-05
16267,1746,670,0.7804,587365.18,A,4.93,2022-04-03
16268,5271,624,0.5648,500351.84,A,8.92,2023-05-01
16269,8636,582,0.9138,749111.81,D,10.1,2022-06-27
16270,5887,643,0.7495,247859.24,A,3.6,2022-03-11
16271,5591,714,0.8153,491357.4,B,14.19,2022-03-03
16272,7898,755,0.6742,323065.69,A,7.7,2022-09-17
16273,8665,699,0.555,103479.09,D,12.46,2023-09-10
16274,8272,841,0.8109,392637.12,B,7.3,2022-03-20
16275,5159,753,0.9241,953629.21,D,7.95,2023-09-14
16276,8432,697,0.7615,465883.76,A,3.72,2023-11-27
16277,590,764,0.5894,550166.42,B,7.48,2022-09-11
16278,9553,822,0.7805,744814.97,C,6.19,2022-01-27
16279,1885,793,0.693,984949.61,D,12.41,2022-07-23
16280,5400,700,0.6796,417657.23,A,5.58,2022-01-26
16281,10509,642,0.9111,522498.69,A,14.57,2023-09-24
16282,8504,728,0.8317,968827.38,D,11.75,2023-11-19
16283,1077,608,0.7289,434496.06,A,9.87,2023-05-21
16284,7236,804,0.6879,792428.09,D,8.22,2023-12-19
16285,6838,752,0.6093,449395.66,B,10.74,2022-10-15
16286,34,823,0.6546,235363.8,B,14.5,2022-04-18
16287,1842,710,0.7433,936965.68,A,14.84,2023-06-16
16288,4482,599,0.5218,714933.47,B,3.37,2023-01-16
16289,8441,660,0.6609,864901.8,B,9.37,2023-03-15
16290,1135,814,0.7223,124925.59,C,8.86,2023-05-17
16291,7262,800,0.7737,707855.42,A,13.19,2022-05-21
16292,5299,749,0.8344,644000.27,B,13.44,2023-05-16
16293,7018,625,0.5062,489132.46,C,10.73,2023-05-10
16294,7772,639,0.6327,150675.1,B,9.48,2022-12-23
16295,8568,675,0.6174,420632.13,A,3.57,2022-10-18
16296,8916,848,0.7346,621509.9,B,13.0,2023-07-05
16297,1914,610,0.7097,680697.69,A,4.25,2022-06-28
16298,4298,695,0.536,125811.27,D,12.08,2023-11-30
16299,10685,641,0.8426,449386.74,B,7.83,2022-05-13
16300,1943,725,0.8093,431263.3,B,9.47,2022-09-22
16301,4005,632,0.8695,788382.05,A,4.91,2022-01-06
16302,10537,630,0.55,50796.6,B,3.78,2022-10-24
16303,1332,748,0.7278,787634.52,B,13.46,2022-04-21
16304,7891,774,0.7717,785688.5,D,4.7,2022-12-15
16305,4589,662,0.522,700122.58,C,5.39,2022-05-31
16306,338,713,0.9317,900756.01,D,3.4,2023-02-14
16307,7067,847,0.8575,470517.01,D,6.83,2022-10-05
16308,7814,660,0.6096,105129.53,C,7.16,2023-08-20
16309,10058,798,0.7829,338185.28,A,7.9,2023-12-11
16310,11330,581,0.5645,615136.88,A,9.76,2023-01-17
16311,8984,830,0.8929,329666.77,C,12.86,2022-08-02
16312,3612,815,0.5443,636618.09,A,10.08,2023-02-06
16313,3701,735,0.9068,53186.91,B,11.2,2022-09-04
16314,9709,616,0.8725,79638.6,C,9.86,2022-02-15
16315,12146,808,0.7152,20410.76,D,12.91,2022-02-08
16316,6119,724,0.7937,976199.27,B,8.26,2022-05-26
16317,7106,635,0.6106,269026.03,C,6.9,2022-08-10
16318,12101,700,0.673,797597.78,B,9.97,2023-11-04
16319,2674,790,0.5979,887975.94,A,7.91,2023-11-08
16320,2123,839,0.7374,166033.23,B,8.56,2023-04-05
16321,11978,682,0.6434,207130.51,B,9.05,2023-11-08
16322,7083,814,0.6582,388535.83,B,8.63,2022-04-23
16323,8251,617,0.6992,509022.75,D,6.22,2022-04-07
16324,10626,687,0.8927,539394.88,B,7.77,2022-12-24
16325,2063,803,0.7469,391827.01,A,14.44,2022-06-11
16326,1255,763,0.863,590365.71,B,7.97,2023-03-05
16327,3689,734,0.8818,738724.22,B,5.33,2023-08-09
16328,3749,611,0.6104,703121.34,C,3.48,2022-11-15
16329,6343,813,0.85,39905.94,B,9.42,2022-03-19
16330,4131,829,0.7919,597363.46,B,11.04,2023-05-16
16331,4258,637,0.7283,715498.95,A,9.11,2022-09-09
16332,3030,742,0.5399,208666.02,C,10.73,2023-04-05
16333,2847,596,0.7576,607583.58,C,7.24,2023-01-28
16334,8663,833,0.5699,119717.64,A,3.82,2023-12-12
16335,4036,725,0.8673,668299.32,B,8.04,2022-07-27
16336,2900,808,0.9206,624203.7,A,9.2,2023-09-25
16337,9639,819,0.7151,248549.08,B,12.11,2023-05-26
16338,4444,595,0.6982,876572.83,B,14.07,2023-12-10
16339,4790,654,0.72,808515.24,A,11.68,2023-05-19
16340,913,839,0.5302,741616.63,B,10.15,2023-06-24
16341,4243,583,0.6066,464961.63,A,4.82,2023-11-29
16342,7542,830,0.9233,234623.37,C,3.16,2022-05-15
16343,1712,664,0.6553,784358.04,A,6.43,2023-02-23
16344,8867,642,0.7661,222403.38,B,4.82,2023-02-20
16345,1440,679,0.7921,492066.08,C,4.97,2022-02-17
16346,10927,822,0.8947,384909.05,A,13.42,2022-06-29
16347,5614,741,0.6072,209979.38,C,13.87,2023-01-10
16348,3631,757,0.9006,618486.12,C,14.45,2022-09-27
16349,5376,831,0.6762,982249.44,A,4.04,2023-02-09
16350,7104,621,0.9148,481512.55,C,4.25,2023-05-26
16351,8878,821,0.6851,504536.73,D,6.01,2023-03-16
16352,9319,670,0.5468,379009.32,C,14.51,2023-11-30
16353,4217,607,0.5235,235998.87,C,5.29,2023-11-17
16354,2467,734,0.9353,289748.53,A,11.31,2023-11-22
16355,10590,698,0.5546,877063.31,B,5.71,2022-01-02
16356,7825,799,0.7435,948639.73,D,12.44,2022-06-12
16357,12330,843,0.7371,827971.76,A,11.0,2023-07-04
16358,11631,700,0.6806,36181.19,B,9.68,2023-10-28
16359,4125,625,0.6881,611720.41,D,10.05,2022-07-18
16360,966,694,0.7141,553779.73,B,14.77,2022-04-11
16361,6929,747,0.5448,777016.86,A,6.12,2022-08-23
16362,6097,825,0.8559,782754.2,C,9.52,2022-06-11
16363,6158,813,0.6697,443730.39,A,9.82,2022-04-24
16364,9112,601,0.61,294655.84,A,4.72,2022-06-22
16365,8121,781,0.6432,106330.27,C,5.27,2022-05-01
16366,11065,647,0.7753,615208.91,C,10.65,2022-06-29
16367,1509,715,0.8488,280871.25,B,7.98,2023-06-13
16368,9405,810,0.569,964992.6,A,14.77,2023-06-12
16369,872,637,0.7667,56280.57,C,5.56,2022-10-30
16370,11447,594,0.6901,964647.37,B,8.47,2023-05-29
16371,864,843,0.8879,500793.25,A,3.94,2023-02-19
16372,12146,749,0.9272,610523.25,C,4.48,2023-09-25
16373,11301,748,0.8053,587700.21,B,9.3,2023-06-20
16374,3056,627,0.7654,755180.36,C,8.99,2022-12-13
16375,5134,675,0.8512,99994.55,A,12.18,2023-12-30
16376,12187,623,0.7231,888973.57,A,5.82,2023-08-03
16377,2683,819,0.5249,793135.84,A,3.8,2023-02-20
16378,5279,649,0.8155,851663.93,C,5.9,2023-06-06
16379,5449,832,0.7612,490525.96,C,11.15,2022-12-28
16380,614,645,0.5681,700825.9,C,11.32,2022-11-06
16381,1873,610,0.5958,462691.6,B,7.44,2022-10-12
16382,11347,793,0.6038,139053.04,B,8.62,2022-10-03
16383,7724,760,0.8296,308985.77,A,14.83,2022-06-20
16384,7190,781,0.7333,285626.42,B,13.6,2023-12-03
16385,11566,647,0.5216,174375.09,C,9.84,2022-05-08
16386,5387,604,0.8771,248902.84,C,6.8,2023-08-16
16387,6943,827,0.7902,503528.83,A,13.3,2023-11-08
16388,11384,739,0.8299,427990.57,B,10.17,2023-05-04
16389,8760,836,0.9218,335872.54,D,13.27,2022-03-30
16390,12326,690,0.6171,907654.3,C,11.23,2022-03-10
16391,245,626,0.7653,780921.99,A,7.1,2022-12-28
16392,21,758,0.8421,12494.33,A,12.39,2023-08-11
16393,8586,615,0.7308,574658.13,A,8.4,2022-01-17
16394,5768,777,0.7187,702875.53,C,5.11,2023-09-29
16395,12007,621,0.9179,62872.1,B,11.17,2023-11-24
16396,10248,669,0.6096,122859.64,C,10.08,2022-04-02
16397,3516,647,0.7938,285776.36,A,9.81,2023-08-18
16398,10568,649,0.9366,617696.25,C,9.6,2023-06-13
16399,1911,689,0.599,923892.16,A,8.26,2022-09-27
16400,8482,601,0.7081,490994.25,D,14.16,2023-07-01
16401,5883,774,0.9389,982478.71,C,14.84,2022-03-14
16402,10751,624,0.5161,937372.84,A,12.77,2023-04-17
16403,8553,690,0.7834,640986.39,B,10.56,2023-11-04
16404,8077,788,0.682,463404.28,A,12.24,2022-08-15
16405,1623,809,0.847,684766.14,B,12.89,2023-06-03
16406,4315,757,0.6455,793289.64,A,5.83,2023-04-11
16407,12287,829,0.6678,943640.32,A,7.8,2023-01-07
16408,2454,590,0.732,755981.69,A,14.07,2022-01-25
16409,2016,831,0.6556,397639.95,A,6.28,2022-03-12
16410,10233,814,0.6168,498369.85,B,13.29,2022-02-17
16411,10237,715,0.6599,56543.51,C,9.87,2022-10-07
16412,2801,833,0.9086,38457.38,A,11.15,2022-12-22
16413,11163,633,0.6542,288700.31,C,12.7,2022-09-06
16414,9024,708,0.9047,808037.92,C,13.86,2022-05-18
16415,9986,805,0.5923,326051.51,B,10.58,2022-07-08
16416,11885,599,0.8025,125746.47,C,10.47,2022-11-24
16417,9984,679,0.8352,362567.47,A,11.77,2022-02-21
